DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2001-0409-IND,No,nat-bio-epi-bac,Natural,Biological,Epidemic,Bacterial disease,,Cholera,IND,India,Southern Asia,Asia,Orissa State,floods,,No,No,No,,,,,,,2001,7.0,7.0,2001,8.0,,33.0,,34078.0,,34078.0,,,,,,,58.1114743743821,,2005-06-17,2023-09-25
2001-0414-IND,No,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,IND,India,Southern Asia,Asia,Rudra Prayag district (Uttarakhand province),,,No,No,No,,,,,,,2001,7.0,16.0,2001,7.0,16.0,27.0,,,,,,,,,,,58.1114743743821,"[{""adm2_code"":70286,""adm2_name"":""Rudra Prayag""}]",2003-07-01,2023-09-25
2001-0438-IND,No,nat-bio-epi-par,Natural,Biological,Epidemic,Parasitic disease,,,IND,India,Southern Asia,Asia,Orissa state,,,No,No,No,,,Vaccinated,,,,2001,8.0,,2001,8.0,,12.0,,24686.0,,24686.0,,,,,,,58.1114743743821,,2003-07-01,2023-09-25
2001-0465-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Aurangabad, Bhojpur, Gopalganj, Jehanabad, Muzaffarpur, Nalanda, Pashchim Champaran, Patna, Purba Champaran, Rohtas, Saran, Sitamarhi, Siwan, Vaishali districts (Bihar province)",,,No,No,No,,,Km2,,,,2001,8.0,,2001,8.0,,,,400000.0,,400000.0,,,,,,,58.1114743743821,"[{""adm2_code"":17594,""adm2_name"":""Aurangabad""},{""adm2_code"":17604,""adm2_name"":""Gopalganj""},{""adm2_code"":17607,""adm2_name"":""Jehanabad""},{""adm2_code"":17613,""adm2_name"":""Muzaffarpur""},{""adm2_code"":17615,""adm2_name"":""Nalanda""},{""adm2_code"":17618,""adm2_name"":""Pashchim Champaran""},{""adm2_code"":17619,""adm2_name"":""Patna""},{""adm2_code"":17620,""adm2_name"":""Purba Champaran""},{""adm2_code"":17623,""adm2_name"":""Rohtas""},{""adm2_code"":17628,""adm2_name"":""Saran""},{""adm2_code"":17630,""adm2_name"":""Sitamarhi""},{""adm2_code"":17631,""adm2_name"":""Siwan""},{""adm2_code"":17632,""adm2_name"":""Vaishali""},{""adm2_code"":70097,""adm2_name"":""Bhojpur""}]",2003-07-01,2023-09-25
2001-0501-IND,No,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,IND,India,Southern Asia,Asia,Chamba district (Himachal Pradesh province),,,No,No,No,,,,,,,2001,8.0,14.0,2001,8.0,14.0,16.0,,,,,,,,,,,58.1114743743821,"[{""adm2_code"":17667,""adm2_name"":""Chamba""}]",2003-07-01,2023-09-25
2001-0502-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,Delhi province,,,No,No,No,,,Km2,,,,2001,8.0,,2001,8.0,,10.0,36.0,,,36.0,,,,,,,58.1114743743821,"[{""adm1_code"":1489,""adm1_name"":""Delhi""}]",2003-07-01,2023-09-25
2001-0515-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"Gopalganj, Purba Champaran, Pashchim Champaran, Muzaffarpur, Vaishali, Saran districts (Bihar province)",,,No,No,No,,550.0,Km2,,,,2001,8.0,20.0,2001,8.0,20.0,158.0,,7000000.0,,7000000.0,,,,,26000.0,44742.0,58.1114743743821,"[{""adm2_code"":17604,""adm2_name"":""Gopalganj""},{""adm2_code"":17613,""adm2_name"":""Muzaffarpur""},{""adm2_code"":17618,""adm2_name"":""Pashchim Champaran""},{""adm2_code"":17620,""adm2_name"":""Purba Champaran""},{""adm2_code"":17628,""adm2_name"":""Saran""},{""adm2_code"":17632,""adm2_name"":""Vaishali""}]",2003-07-01,2023-09-25
2001-0527-IND,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,IND,India,Southern Asia,Asia,"Saran, Gopalganj, Purba Champaran, Madhubani districts (Bihar province), Uttar Pradesh province",,,No,No,No,,,Km2,,,,2001,9.0,,2001,9.0,,48.0,,2800000.0,,2800000.0,,,,,26000.0,44742.0,58.1114743743821,"[{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""},{""adm2_code"":17604,""adm2_name"":""Gopalganj""},{""adm2_code"":17611,""adm2_name"":""Madhubani""},{""adm2_code"":17620,""adm2_name"":""Purba Champaran""},{""adm2_code"":17628,""adm2_name"":""Saran""}]",2003-07-01,2023-09-25
2001-0584-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,Andhra Pradesh province,,,No,No,No,,,Kph,,,,2001,10.0,,2001,10.0,,78.0,,25000.0,2000.0,27000.0,,,,,,,58.1114743743821,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""}]",2003-07-01,2023-09-25
2001-0618-IND,No,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,IND,India,Southern Asia,Asia,"Amboori village (Thiruvananthapuram district, Kerala province)",,,No,No,No,,,,,,,2001,11.0,9.0,2001,11.0,9.0,55.0,,,,,,,,,,,58.1114743743821,"[{""adm2_code"":17709,""adm2_name"":""Thiruvananthapuram""}]",2003-07-01,2023-09-25
2001-0681-IND,No,nat-met-ext-col,Natural,Meteorological,Extreme temperature,Cold wave,,,IND,India,Southern Asia,Asia,"Uttar Pradesh, Rajasthan provinces",,,No,No,No,,,°C,,,,2001,12.0,,2001,12.0,,48.0,,,,,,,,,,,58.1114743743821,"[{""adm1_code"":1506,""adm1_name"":""Rajasthan""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2003-07-01,2023-09-25
2001-0729-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,01A,IND,India,Southern Asia,Asia,"Gujarat, Goa, Maharashtra, Kerala provinces",,,No,No,No,,80.0,Kph,,,,2001,5.0,28.0,2001,5.0,28.0,,,,,,,,,,,,58.1114743743821,"[{""adm1_code"":1490,""adm1_name"":""Goa""},{""adm1_code"":1491,""adm1_name"":""Gujarat""},{""adm1_code"":1495,""adm1_name"":""Kerala""},{""adm1_code"":1498,""adm1_name"":""Maharashtra""}]",2003-07-01,2023-09-25
2001-0794-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"Saran, Gopalganj districts (Bihar province)",,,No,No,No,,,Km2,,,,2001,9.0,7.0,2001,9.0,24.0,146.0,,,,,,,,,103000.0,177246.0,58.1114743743821,"[{""adm2_code"":17604,""adm2_name"":""Gopalganj""},{""adm2_code"":17628,""adm2_name"":""Saran""}]",2006-07-20,2023-09-25
2002-0156-IND,No,nat-bio-epi-vir,Natural,Biological,Epidemic,Viral disease,,Acute Hepatitis E,IND,India,Southern Asia,Asia,Mandi district,,,No,No,No,,,Vaccinated,,,,2002,3.0,12.0,2002,3.0,12.0,,,200.0,,200.0,,,,,,,59.0331440786142,,2005-05-10,2023-09-25
2002-0204-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,West Bengal province,,,No,No,No,,,Kph,,,,2002,4.0,3.0,2002,4.0,3.0,9.0,50.0,,5000.0,5050.0,,,,,416.0,705.0,59.0331440786142,"[{""adm1_code"":1511,""adm1_name"":""West Bengal""}]",2003-07-01,2023-09-25
2002-0216-IND,No,nat-met-sto-hai,Natural,Meteorological,Storm,Hail,,,IND,India,Southern Asia,Asia,Orissa province,,,No,No,No,,,Kph,,,,2002,4.0,11.0,2002,4.0,11.0,,200.0,10000.0,,10200.0,,,,,,,59.0331440786142,"[{""adm1_code"":1504,""adm1_name"":""Orissa""}]",2003-07-01,2023-09-25
2002-0290-IND,No,nat-met-ext-hea,Natural,Meteorological,Extreme temperature,Heat wave,,,IND,India,Southern Asia,Asia,"Madhya Pradesh, Andhra Pradesh, Uttar Pradesh, Delhi, Rajasthan, Punjab, Haryana, Orissa, West Bengal provinces",,,No,No,No,,50.0,°C,,,,2002,5.0,10.0,2002,5.0,22.0,1030.0,,,,,,,,,,,59.0331440786142,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""},{""adm1_code"":1489,""adm1_name"":""Delhi""},{""adm1_code"":1492,""adm1_name"":""Haryana""},{""adm1_code"":1504,""adm1_name"":""Orissa""},{""adm1_code"":1505,""adm1_name"":""Punjab""},{""adm1_code"":1506,""adm1_name"":""Rajasthan""},{""adm1_code"":1511,""adm1_name"":""West Bengal""},{""adm1_code"":70079,""adm1_name"":""Madhya Pradesh""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2005-12-12,2023-09-25
2002-0301-IND,No,nat-bio-epi-par,Natural,Biological,Epidemic,Parasitic disease,,,IND,India,Southern Asia,Asia,Assam,,,No,No,No,,,Vaccinated,,,,2002,5.0,1.0,2002,5.0,1.0,50.0,,4950.0,,4950.0,,,,,,,59.0331440786142,,2003-07-01,2023-09-25
2002-0308-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,"Gobalpur area (Hugli district, West Bengal), Kolkata, Jalpaiguri, Darjiling districts (West Bengal province)",,,No,No,No,,80.0,Kph,,,,2002,4.0,27.0,2002,4.0,27.0,11.0,,,,,,,,,,,59.0331440786142,"[{""adm2_code"":17948,""adm2_name"":""Darjiling""},{""adm2_code"":17950,""adm2_name"":""Hugli""},{""adm2_code"":17951,""adm2_name"":""Jalpaiguri""},{""adm2_code"":70292,""adm2_name"":""Kolkata""}]",2003-07-01,2023-09-25
2002-0374-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Barpeta, Bongaigaon, Cachar, Darrang, Dhemaji, Dhuburi, Dibrugarh, Goalpara, Golaghat, Jorhat, Kamrup, Karimganj, Kokrajhar, Lakhimpur, Marigaon, Nagaon, Nalbari, Sibsagar, Sonitpur, Tinsukia districts (Assam province), Araria, Begusarai, Bhagalpur, Darbhanga, Gopalganj, Katihar, Khagaria, Kishanganj, Madhepura, Madhubani, Muzaffarpur, Nalanda, Pashchim Champaran, Patna, Pruba Champaran, Purnia, Saharsa, Samastipur, Saran, Sheikhpura, Sheohar, Sitamarhi, Siwan, Supaul districts (Bihar province), Lahul and Spiti district (Himachal Pradesh province), Balaghat district (Madhya Pradesh province), Tehri Garhwal district (Uttarakhand province), Adilabad, Khammam, Karimnagar districts (Andhra Pradesh province), Jalpaiguri, Kochbihar, Darjiling districts (West Bengal province), Meghalaya, Tripura, Arunachal Pradesh, Gujarat, Kerala, Manipur, Maharashrta provinces",Monssonal rain,,No,No,No,93065.0,276600.0,Km2,,,"Ganga-Padma, Brammaputra-Jumuna and the Meghna river , Torsa, Tista, Bagmati, Kosi, Gandak, Kareh, Adhwara, Ganga, Burhi Gandak, Punpun. Jiadhal, Subansiri, Bramaputra, Barak and Kathakal,",2002,6.0,21.0,2002,8.0,28.0,549.0,,42000000.0,,42000000.0,,,,,30772.0,52127.0,59.0331440786142,"[{""adm1_code"":1491,""adm1_name"":""Gujarat""},{""adm1_code"":1495,""adm1_name"":""Kerala""},{""adm1_code"":1498,""adm1_name"":""Maharashtra""},{""adm1_code"":1500,""adm1_name"":""Manipur""},{""adm1_code"":1501,""adm1_name"":""Meghalaya""},{""adm1_code"":1509,""adm1_name"":""Tripura""},{""adm1_code"":70036,""adm1_name"":""Administrative unit not available""},{""adm1_code"":70037,""adm1_name"":""Administrative unit not available""},{""adm1_code"":70072,""adm1_name"":""Arunachal Pradesh""},{""adm2_code"":17547,""adm2_name"":""Adilabad""},{""adm2_code"":17554,""adm2_name"":""Karimnagar""},{""adm2_code"":17555,""adm2_name"":""Khammam""},{""adm2_code"":17576,""adm2_name"":""Barpeta""},{""adm2_code"":17577,""adm2_name"":""Cachar""},{""adm2_code"":17578,""adm2_name"":""Darrang""},{""adm2_code"":17579,""adm2_name"":""Dhuburi""},{""adm2_code"":17580,""adm2_name"":""Dibrugarh""},{""adm2_code"":17581,""adm2_name"":""Goalpara""},{""adm2_code"":17582,""adm2_name"":""Golaghat""},{""adm2_code"":17583,""adm2_name"":""Kamrup""},{""adm2_code"":17585,""adm2_name"":""Karimganj""},{""adm2_code"":17589,""adm2_name"":""Nagaon""},{""adm2_code"":17590,""adm2_name"":""Nalbari""},{""adm2_code"":17592,""adm2_name"":""Sibsagar""},{""adm2_code"":17593,""adm2_name"":""Sonitpur""},{""adm2_code"":70086,""adm2_name"":""Bongaigaon""},{""adm2_code"":70087,""adm2_name"":""Dhemaji""},{""adm2_code"":70089,""adm2_name"":""Jorhat""},{""adm2_code"":70090,""adm2_name"":""Kokrajhar""},{""adm2_code"":70091,""adm2_name"":""Lakhimpur""},{""adm2_code"":70092,""adm2_name"":""Marigaon""},{""adm2_code"":70093,""adm2_name"":""Tinsukia""},{""adm2_code"":17672,""adm2_name"":""Lahul and Spiti""},{""adm2_code"":17948,""adm2_name"":""Darjiling""},{""adm2_code"":17951,""adm2_name"":""Jalpaiguri""},{""adm2_code"":17952,""adm2_name"":""Kochbihar""},{""adm2_code"":17595,""adm2_name"":""Begusarai""},{""adm2_code"":17596,""adm2_name"":""Bhagalpur""},{""adm2_code"":17598,""adm2_name"":""Darbhanga""},{""adm2_code"":17604,""adm2_name"":""Gopalganj""},{""adm2_code"":17608,""adm2_name"":""Katihar""},{""adm2_code"":17609,""adm2_name"":""Khagaria""},{""adm2_code"":17611,""adm2_name"":""Madhubani""},{""adm2_code"":17612,""adm2_name"":""Madhepura""},{""adm2_code"":17613,""adm2_name"":""Muzaffarpur""},{""adm2_code"":17615,""adm2_name"":""Nalanda""},{""adm2_code"":17618,""adm2_name"":""Pashchim Champaran""},{""adm2_code"":17619,""adm2_name"":""Patna""},{""adm2_code"":17620,""adm2_name"":""Purba Champaran""},{""adm2_code"":17621,""adm2_name"":""Purnia""},{""adm2_code"":17624,""adm2_name"":""Saharsa""},{""adm2_code"":17626,""adm2_name"":""Samastipur""},{""adm2_code"":17628,""adm2_name"":""Saran""},{""adm2_code"":17630,""adm2_name"":""Sitamarhi""},{""adm2_code"":17631,""adm2_name"":""Siwan""},{""adm2_code"":70094,""adm2_name"":""Araria""},{""adm2_code"":70100,""adm2_name"":""Kishanganj""},{""adm2_code"":70102,""adm2_name"":""Sheikhpura""},{""adm2_code"":70103,""adm2_name"":""Sheohar""},{""adm2_code"":70104,""adm2_name"":""Supaul""},{""adm2_code"":17712,""adm2_name"":""Balaghat""},{""adm2_code"":70287,""adm2_name"":""Tehri Garhwal""}]",2005-09-23,2023-09-25
2002-0490-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Tehri Garhwal district (Uttaranchal province), Bihar, Assam, Manipur provinces",Heavy rain,,No,No,No,,6770.0,Km2,,,Jaikur and Indravati rivers.,2002,8.0,11.0,2002,8.0,13.0,33.0,50.0,,,50.0,,,,,20000.0,33879.0,59.0331440786142,"[{""adm1_code"":1487,""adm1_name"":""Assam""},{""adm1_code"":1500,""adm1_name"":""Manipur""},{""adm1_code"":70073,""adm1_name"":""Bihar""},{""adm2_code"":70287,""adm2_name"":""Tehri Garhwal""}]",2005-09-23,2023-09-25
2002-0534-IND,No,nat-bio-epi-vir,Natural,Biological,Epidemic,Viral disease,,Japanese encephalitis,IND,India,Southern Asia,Asia,Assam,,,No,No,No,,,Vaccinated,,,,2002,8.0,13.0,2002,8.0,13.0,86.0,,,,,,,,,,,59.0331440786142,,2003-07-01,2023-09-25
2002-0539-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,Balaghat district (Madhya Pradesh province),,,No,No,No,,,Km2,,,,2002,8.0,20.0,2002,8.0,20.0,100.0,,3000.0,,3000.0,,,,,,,59.0331440786142,"[{""adm2_code"":17712,""adm2_name"":""Balaghat""}]",2003-07-01,2023-09-25
2002-0568-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Bharuch district (Gujarat province), Jalgaon, Nasik districts (Maharashtra province)",Monssonal rain,,No,No,No,,79000.0,Km2,,,"Godavari, Panzara, Tapi, Narmada Rivers",2002,9.0,3.0,2002,9.0,6.0,22.0,,5000.0,,5000.0,,,,,,,59.0331440786142,"[{""adm2_code"":17568,""adm2_name"":""Warangal""},{""adm2_code"":17638,""adm2_name"":""Bharuch""},{""adm2_code"":17767,""adm2_name"":""Jalgaon""},{""adm2_code"":17773,""adm2_name"":""Nashik""}]",2005-09-23,2023-09-25
2002-0584-IND,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000bc65,,IND,India,Southern Asia,Asia,Andaman Islands district (Andaman and Nicobar province),,Tsunami/Tidal wave,No,No,No,,6.5,Moment Magnitude,13.036,93.068,,2002,9.0,13.0,2002,9.0,13.0,2.0,,,200.0,200.0,,,,,,,59.0331440786142,"[{""adm2_code"":17545,""adm2_name"":""Andaman Islands""}]",2005-06-27,2023-09-25
2002-0650-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Kannur, Kasaragod, Kozhikode, Malappuram, Thiruvananthapuram districts (Kerala province)",Monsoonal rain,,No,No,No,,9750.0,Km2,,,,2002,10.0,10.0,2002,10.0,16.0,11.0,,,,,,,,,,,59.0331440786142,"[{""adm2_code"":17698,""adm2_name"":""Kannur""},{""adm2_code"":17701,""adm2_name"":""Kasaragod""},{""adm2_code"":17703,""adm2_name"":""Kozhikode""},{""adm2_code"":17704,""adm2_name"":""Malappuram""},{""adm2_code"":17709,""adm2_name"":""Thiruvananthapuram""}]",2005-09-26,2023-09-25
2002-0702-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,"Baleshwar, Bhadrak, Jagatsinghpur, Kendrapara districts (Orissa province), East Midnapore, North 24 Parganas, South 24 Parganas (West Bengal province)",,,No,No,No,,60.0,Kph,,,,2002,11.0,13.0,2002,11.0,13.0,124.0,,,,,,,,,,,59.0331440786142,"[{""adm2_code"":70207,""adm2_name"":""Baleshwar""},{""adm2_code"":70209,""adm2_name"":""Bhadrak""},{""adm2_code"":70214,""adm2_name"":""Jagatsinghpur""},{""adm2_code"":70218,""adm2_name"":""Kendrapara""},{""adm2_code"":70291,""adm2_name"":""East Midnapore""},{""adm2_code"":70293,""adm2_name"":""North 24 Parganas""},{""adm2_code"":70294,""adm2_name"":""South 24 Parganas""}]",2003-07-01,2023-09-25
2002-0729-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"Chennai, Coimbatore, Cuddalore districts (Tamil Nadu province",,,No,No,No,,,Km2,,,,2002,10.0,1.0,2002,10.0,1.0,20.0,,200.0,,200.0,,,,,,,59.0331440786142,"[{""adm2_code"":17867,""adm2_name"":""Coimbatore""},{""adm2_code"":70242,""adm2_name"":""Chennai""},{""adm2_code"":70243,""adm2_name"":""Cuddalore""}]",2003-07-01,2023-09-25
2002-0759-IND,No,nat-bio-epi-dis,Natural,Biological,Epidemic,Infectious disease (General),,Acute Neurological syndrome,IND,India,Southern Asia,Asia,Saharanpur (Uttar Pradesh),,,No,No,No,,,Vaccinated,,,,2002,9.0,1.0,2002,9.0,1.0,44.0,,,,,,,,,,,59.0331440786142,,2003-07-01,2023-09-25
2002-0818-IND,No,nat-met-ext-col,Natural,Meteorological,Extreme temperature,Cold wave,,,IND,India,Southern Asia,Asia,"Bihar, Uttar Pradesh, Himachal Pradesh, Rajasthan, Jharkhand, Jammu and Kashmir, Punjab, Haryana, Delhi provinces",,,No,No,No,,5.0,°C,,,,2002,12.0,,2002,12.0,,900.0,,,,,,,,,,,59.0331440786142,"[{""adm1_code"":1489,""adm1_name"":""Delhi""},{""adm1_code"":1492,""adm1_name"":""Haryana""},{""adm1_code"":1493,""adm1_name"":""Himachal Pradesh""},{""adm1_code"":1505,""adm1_name"":""Punjab""},{""adm1_code"":1506,""adm1_name"":""Rajasthan""},{""adm1_code"":40408,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40409,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40422,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40423,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40424,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40425,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40426,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40427,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40428,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40429,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40430,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40431,""adm1_name"":""Administrative unit not available""},{""adm1_code"":70073,""adm1_name"":""Bihar""},{""adm1_code"":70078,""adm1_name"":""Jharkhand""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2003-07-01,2023-09-25
2002-9349-IND,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,IND,India,Southern Asia,Asia,"Uttar Pradesh, Madhya Pradesh, Rajasthan, Punjab, Haryana, Delhi, Karnataka, Kerala, Nagaland, Orissa, Chhattisgarh, Himachal Pradesh, Gujarat, Maharashtra, Andhra Pradesh, Tamil Nadu provinces",Insufficient and erratic monsoon rain,,No,No,Yes,146.0,560000.0,Km2,,,,2002,7.0,,2002,,,,,300000000.0,,300000000.0,,,,,910722.0,1542730.0,59.0331440786142,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""},{""adm1_code"":1489,""adm1_name"":""Delhi""},{""adm1_code"":1491,""adm1_name"":""Gujarat""},{""adm1_code"":1492,""adm1_name"":""Haryana""},{""adm1_code"":1493,""adm1_name"":""Himachal Pradesh""},{""adm1_code"":1494,""adm1_name"":""Karnataka""},{""adm1_code"":1495,""adm1_name"":""Kerala""},{""adm1_code"":1498,""adm1_name"":""Maharashtra""},{""adm1_code"":1503,""adm1_name"":""Nagaland""},{""adm1_code"":1504,""adm1_name"":""Orissa""},{""adm1_code"":1505,""adm1_name"":""Punjab""},{""adm1_code"":1506,""adm1_name"":""Rajasthan""},{""adm1_code"":1508,""adm1_name"":""Tamil Nadu""},{""adm1_code"":70075,""adm1_name"":""Chhattisgarh""},{""adm1_code"":70079,""adm1_name"":""Madhya Pradesh""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2008-01-03,2023-09-25
2003-0089-IND,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,IND,India,Southern Asia,Asia,Betul district (Madhya Pradesh province),,,No,No,No,,,Kph,,,,2003,2.0,17.0,2003,2.0,17.0,20.0,,,200.0,200.0,,,,,,,60.3732510662594,"[{""adm2_code"":17714,""adm2_name"":""Betul""}]",2003-09-05,2023-09-25
2003-0099-IND,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,IND,India,Southern Asia,Asia,"Jammu and Kashmir (40424 to 40431), Punjab, Haryana provinces",,Hail,No,No,No,,,Kph,,,,2003,2.0,19.0,2003,2.0,19.0,14.0,4.0,,,4.0,,,,,,,60.3732510662594,"[{""adm1_code"":1492,""adm1_name"":""Haryana""},{""adm1_code"":1505,""adm1_name"":""Punjab""},{""adm1_code"":40424,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40425,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40426,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40427,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40428,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40429,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40430,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40431,""adm1_name"":""Administrative unit not available""}]",2003-09-05,2023-09-25
2003-0100-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,Gujarat province,,,No,No,No,,,Kph,,,,2003,2.0,18.0,2003,2.0,18.0,5.0,,140.0,,140.0,,,,,,,60.3732510662594,"[{""adm1_code"":1491,""adm1_name"":""Gujarat""}]",2003-09-05,2023-09-25
2003-0134-IND,No,nat-met-sto-hai,Natural,Meteorological,Storm,Hail,,,IND,India,Southern Asia,Asia,"Bankura, Hugli, Haora districts (West Bengal province)",,,No,No,No,,,Kph,,,,2003,3.0,12.0,2003,3.0,12.0,30.0,500.0,294765.0,190645.0,485910.0,,,,,16000.0,26502.0,60.3732510662594,"[{""adm2_code"":17945,""adm2_name"":""Bankura""},{""adm2_code"":17949,""adm2_name"":""Haora""},{""adm2_code"":17950,""adm2_name"":""Hugli""}]",2003-10-03,2023-09-25
2003-0151-IND,No,nat-hyd-mmw-ava,Natural,Hydrological,Mass movement (wet),Avalanche (wet),,,IND,India,Southern Asia,Asia,Administrative unit not available district (Jammu and Kashmir province),,,No,No,No,,,,,,,2003,3.0,3.0,2003,3.0,3.0,25.0,,,,,,,,,,,60.3732510662594,"[{""adm2_code"":40419,""adm2_name"":""Administrative unit not available""}]",2003-10-06,2023-09-25
2003-0182-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,IND,India,Southern Asia,Asia,"Chirakhawa, Chirakhawa Topopara, Peepulbari part 1, Peepulbari part 2, Bhurakata, Baliabeel, Bengerbhita, Baushkata areas (Dhuburi district, Assam province)",,Rain,No,No,No,,100.0,Kph,,,,2003,4.0,22.0,2003,4.0,22.0,45.0,4000.0,,600.0,4600.0,,,,,,,60.3732510662594,"[{""adm2_code"":17579,""adm2_name"":""Dhuburi""}]",2004-03-10,2023-09-25
